data_type,field_pt,date,year,month,day,locality,site,bar,org_stn,station,transect,tran_length,easting,northing,elev_m,pt_type,collector,el_type,gear,location
ELEVATION,LTGCP4,1/24/2019,2019,1,24,LT,I,-999,N_A,N_A,-999,-999,298420.777,3238584.897,-0.073,STATION,UF,DRONE,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTGCP5,10/24/2018,2018,10,24,LT,I,-999,N_A,N_A,-999,-999,298257.153,3238295.554,-0.103,STATION,UF,DRONE,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-0,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,0,298130.414,3238436.82,-0.888,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-1,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,2.5,298131.679,3238434.581,-0.831,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-2,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,5,298133.034,3238432.455,-0.783,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-3,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,7.5,298134.399,3238430.285,-0.778,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-4,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,10,298135.73,3238428.133,-0.809,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-5,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,12.5,298137.104,3238426.04,-0.733,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-6,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,15,298138.452,3238423.915,-0.726,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-7,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,17.5,298139.915,3238421.9,-0.762,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-8,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,20,298141.338,3238419.827,-0.734,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-9,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,22.5,298142.823,3238417.645,-0.717,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-10,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,25,298144.332,3238415.44,-0.805,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-11,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,27.5,298145.915,3238413.457,-0.861,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI1-12,1/24/2019,2019,1,24,LT,I,1,N_A,LTI1,1,29.8,298146.917,3238411.904,-0.877,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-0,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,0,298227.231,3238332.396,-0.804,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-1,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,2.5,298229.083,3238330.838,-0.807,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-2,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,5,298231.059,3238329.392,-0.785,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-3,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,7.5,298233.072,3238327.883,-0.795,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-4,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,10,298235.144,3238326.532,-0.696,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-5,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,12.5,298237.204,3238325.117,-0.772,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-6,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,15,298239.352,3238323.873,-0.736,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-7,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,17.5,298241.487,3238322.475,-0.724,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-8,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,20,298243.599,3238321.097,-0.756,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI2-9,1/24/2019,2019,1,24,LT,I,2,N_A,LTI2,1,22.68,298245.875,3238319.687,-0.761,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-0,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,0,298345.517,3238419.686,-0.194,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-1,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,2.5,298345.379,3238417.213,-0.183,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-2,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,5,298344.961,3238414.78,-0.102,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-3,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,7.5,298344.646,3238412.295,-0.179,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-4,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,10,298344.265,3238409.868,-0.262,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-5,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,12.5,298343.895,3238407.396,-0.267,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-6,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,15,298343.721,3238404.947,-0.287,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-7,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,17.5,298343.461,3238402.441,-0.186,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-8,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,20,298343.252,3238399.979,-0.299,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-9,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,22.5,298343.06,3238397.501,-0.302,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-10,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,25,298342.955,3238395.024,-0.243,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-11,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,27.5,298342.831,3238392.502,-0.421,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-12,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,30,298342.598,3238390.043,-0.46,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-13,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,32.5,298342.621,3238387.587,-0.495,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-14,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,35,298342.753,3238385.094,-0.503,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI3-15,1/24/2019,2019,1,24,LT,I,3,N_A,LTI3,1,37.5,298342.945,3238382.611,-0.622,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-0,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,0,298305.041,3238557.595,-0.644,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-1,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,2.5,298304.795,3238555.079,-0.345,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-2,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,5,298304.465,3238552.618,-0.226,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-3,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,7.5,298304.111,3238550.174,-0.187,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-4,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,10,298303.778,3238547.67,-0.212,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-5,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,12.5,298303.569,3238545.206,-0.151,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-6,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,15,298303.497,3238542.745,-0.15,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-7,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,17.5,298303.331,3238540.242,-0.205,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-8,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,20,298303.171,3238537.754,-0.151,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-9,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,22.5,298302.918,3238535.268,-0.211,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-10,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,25,298302.912,3238532.778,-0.216,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-11,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,27.5,298303.02,3238530.292,-0.264,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-12,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,30,298302.98,3238527.811,-0.396,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-13,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,32.5,298303.026,3238525.347,-0.671,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI4-14,1/24/2019,2019,1,24,LT,I,4,N_A,LTI4,1,34.84,298303.19,3238522.725,-0.79,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-0,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,0,298225.963,3238536.727,-0.522,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-1,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,2.5,298228.457,3238536.614,-0.462,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-2,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,5,298228.474,3238536.491,-0.425,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-3,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,7.5,298230.939,3238536.317,-0.289,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-4,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,10,298233.441,3238536.244,-0.234,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-5,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,12.5,298238.359,3238535.813,-0.377,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-6,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,15,298240.826,3238535.814,-0.541,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-7,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,17.5,298243.308,3238535.866,-0.646,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-1-8,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,1,20,298245.927,3238536.106,-0.69,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-0,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,0,298229.392,3238527.867,-0.705,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-1,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,2.5,298231.908,3238527.714,-0.632,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-2,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,5,298234.38,3238527.576,-0.388,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-3,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,7.5,298236.882,3238527.548,-0.437,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-4,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,10,298239.336,3238527.344,-0.38,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-5,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,12.5,298241.777,3238527.157,-0.489,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-6,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,15,298244.28,3238527.002,-0.602,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-7,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,17.5,298246.783,3238527.09,-0.701,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI5-2-8,1/24/2019,2019,1,24,LT,I,5,N_A,LTI5,2,18.75,298248.301,3238527.152,-0.792,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-0,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,0,298209.993,3238511.735,-0.603,TRAN_ST,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-1,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,2.5,298212.429,3238511.591,-0.437,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-2,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,5,298214.918,3238511.716,-0.247,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-3,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,7.5,298217.395,3238511.522,-0.199,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-4,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,10,298219.883,3238511.36,-0.2,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-5,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,12.5,298222.368,3238511.27,-0.198,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-6,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,15,298224.832,3238511.082,-0.395,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-7,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,17.5,298227.363,3238511.112,-0.54,N_A,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,LTI6-8,1/24/2019,2019,1,24,LT,I,6,N_A,LTI6,1,18.87,298228.894,3238511.074,-0.636,TRAN_END,UF,REEF,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,WQ3,10/25/2018,2018,10,25,LC,O,-999,N_A,N_A,-999,-999,296859.149,3235401.953,-1.422,STATION,UF,WATER_BOTTOM,TRIMBLE_5800_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,417,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294351.896,3239295.651,-0.812,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,418,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294352.579,3239294.853,-0.743,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,419,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294349.939,3239294.613,-0.399,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,420,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294351.936,3239294.257,-0.539,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,421,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294351.994,3239293.896,-0.543,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,422,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294350.951,3239293.590,-0.586,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,423,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294350.735,3239293.188,-0.560,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,424,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294349.870,3239292.912,-0.569,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,425,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294349.113,3239292.283,-0.616,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,426,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294348.550,3239291.837,-0.514,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,427,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294347.558,3239291.607,-0.508,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,428,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294346.029,3239291.568,-0.529,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,429,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294345.453,3239291.075,-0.579,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,430,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294345.001,3239290.583,-0.517,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,431,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294344.720,3239289.906,-0.528,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,432,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294344.510,3239289.570,-0.778,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,433,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294354.763,3239274.807,-0.762,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,434,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294355.028,3239275.045,-0.535,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,435,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294355.558,3239275.483,-0.520,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,436,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294356.054,3239275.468,-0.502,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,437,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294356.428,3239275.852,-0.536,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,438,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294357.083,3239276.472,-0.422,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,439,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294358.103,3239276.563,-0.496,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,440,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294359.559,3239277.356,-0.441,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,441,9/6/2018,2018,9,6,LC,O,2,N_A,LCO2,-999,-999,294358.763,3239276.767,-0.585,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
